,timestamp,axis1,axis2,axis3,Activity
586,1/23/2018 10:25,25,190,66,Walking
587,1/23/2018 10:26,97,432,342,Walking
588,1/23/2018 10:27,191,306,601,Walking
589,1/23/2018 10:28,263,778,577,Walking
590,1/23/2018 10:29,816,923,656,Walking
591,1/23/2018 11:39,172,418,604,Walking
592,1/23/2018 11:40,1191,2030,1447,Running
593,1/23/2018 11:41,678,1474,700,Walking
594,1/23/2018 11:42,231,503,582,Walking
595,1/23/2018 11:43,0,1,0,Sitting
596,1/23/2018 11:44,0,10,0,Sitting
597,1/23/2018 11:45,3,88,67,Walking
598,1/23/2018 11:46,66,172,248,Walking
599,1/23/2018 11:47,412,923,557,Walking
600,1/23/2018 11:48,1643,1507,719,Running
601,1/23/2018 11:49,14,205,346,Walking
602,1/23/2018 11:50,27,136,79,Walking
603,1/23/2018 11:51,0,49,16,Sitting
604,1/23/2018 11:52,21,42,40,Sitting
605,1/23/2018 11:53,52,0,30,Walking
606,1/23/2018 11:54,97,0,0,Walking
607,1/23/2018 11:55,0,11,0,Sitting
608,1/23/2018 11:56,22,108,248,Walking
609,1/23/2018 11:57,0,40,103,Walking
610,1/23/2018 11:58,0,0,25,Sitting
611,1/23/2018 11:59,2,38,110,Walking
612,1/23/2018 12:00,61,126,41,Walking
613,1/23/2018 12:01,6,129,161,Walking
614,1/23/2018 12:02,3,36,138,Walking
615,1/23/2018 12:03,21,62,104,Walking
616,1/23/2018 12:04,1124,1763,1308,Running
617,1/23/2018 12:05,631,375,342,Walking
618,1/23/2018 12:06,1051,1646,1091,Running
619,1/23/2018 12:07,451,730,969,Walking
620,1/23/2018 12:08,0,0,0,Sitting
621,1/23/2018 12:09,0,0,0,Sitting
622,1/23/2018 12:10,0,0,33,Sitting
623,1/23/2018 12:11,0,0,0,Sitting
624,1/23/2018 12:12,0,0,0,Sitting
625,1/23/2018 12:13,0,0,0,Sitting
626,1/23/2018 12:14,0,0,0,Sitting
627,1/23/2018 12:15,0,0,0,Sitting
628,1/23/2018 12:16,0,0,0,Sitting
629,1/23/2018 12:17,0,0,0,Sitting
630,1/23/2018 12:18,0,0,0,Sitting
631,1/23/2018 12:19,0,0,0,Sitting
632,1/23/2018 12:20,0,0,0,Sitting
633,1/23/2018 12:21,0,0,0,Sitting
634,1/23/2018 12:22,0,0,0,Sitting
635,1/23/2018 12:23,0,0,0,Sitting
636,1/23/2018 12:24,0,0,0,Sitting
637,1/23/2018 12:25,0,0,0,Sitting
638,1/23/2018 12:26,0,0,0,Sitting
639,1/23/2018 12:27,0,0,0,Sitting
640,1/23/2018 12:28,0,0,0,Sitting
641,1/23/2018 12:29,0,0,0,Sitting
642,1/23/2018 12:30,0,0,0,Sitting
643,1/23/2018 12:31,0,0,0,Sitting
644,1/23/2018 12:32,0,0,0,Sitting
645,1/23/2018 12:33,0,0,0,Sitting
646,1/23/2018 12:34,0,0,0,Sitting
647,1/23/2018 12:35,0,0,0,Sitting
648,1/23/2018 12:36,0,0,0,Sitting
649,1/23/2018 12:37,0,0,0,Sitting
650,1/23/2018 12:38,0,0,0,Sitting
651,1/23/2018 12:39,0,0,0,Sitting
652,1/23/2018 12:40,0,0,0,Sitting
653,1/23/2018 12:41,0,0,0,Sitting
654,1/23/2018 12:42,0,0,0,Sitting
655,1/23/2018 12:43,0,0,0,Sitting
656,1/23/2018 12:44,0,0,0,Sitting
657,1/23/2018 12:45,0,0,0,Sitting
658,1/23/2018 12:46,0,0,0,Sitting
659,1/23/2018 12:47,0,0,0,Sitting
660,1/23/2018 12:48,0,0,0,Sitting
661,1/23/2018 12:49,0,0,0,Sitting
662,1/23/2018 12:50,347,1080,776,Walking
663,1/23/2018 12:51,159,747,223,Walking
664,1/23/2018 12:52,70,450,208,Walking
665,1/23/2018 12:53,120,646,186,Walking
666,1/23/2018 12:54,0,73,0,Walking
667,1/23/2018 12:55,0,23,0,Sitting
668,1/23/2018 12:56,0,20,0,Sitting
669,1/23/2018 12:57,48,569,183,Walking
670,1/23/2018 12:58,177,697,174,Walking
671,1/23/2018 12:59,824,1752,743,Walking
672,1/23/2018 13:00,1279,1561,789,Running
673,1/23/2018 13:01,1098,1902,1154,Running
674,1/23/2018 13:02,0,15,0,Sitting
675,1/23/2018 13:03,385,729,287,Walking
676,1/23/2018 13:04,508,1084,569,Walking
677,1/23/2018 13:05,367,1271,629,Walking
678,1/23/2018 13:06,173,724,391,Walking
679,1/23/2018 13:07,92,761,263,Walking
680,1/23/2018 13:08,543,1508,599,Walking
681,1/23/2018 13:09,155,271,83,Walking
682,1/23/2018 13:10,89,425,366,Walking
683,1/23/2018 13:11,25,174,146,Walking
684,1/23/2018 13:12,220,459,518,Walking
685,1/23/2018 13:13,100,200,239,Walking
686,1/23/2018 13:14,823,2064,1519,Walking
687,1/23/2018 13:15,458,1323,1134,Walking
688,1/23/2018 13:16,841,1174,688,Walking
689,1/23/2018 13:17,359,830,981,Walking
690,1/23/2018 13:18,667,806,1099,Walking
691,1/23/2018 13:19,697,1149,1143,Walking
692,1/23/2018 13:20,833,1458,1322,Walking
693,1/23/2018 13:21,76,120,147,Walking
694,1/23/2018 13:22,81,40,54,Walking
695,1/23/2018 13:23,31,191,0,Walking
696,1/23/2018 13:24,0,23,0,Sitting
697,1/23/2018 13:25,0,18,0,Sitting
698,1/23/2018 13:26,78,38,40,Walking
699,1/23/2018 13:27,27,100,29,Walking
700,1/23/2018 13:28,122,178,130,Walking
701,1/23/2018 13:29,1734,1704,1084,Running
702,1/23/2018 13:30,1121,1429,653,Running
703,1/23/2018 13:31,501,796,977,Walking
704,1/23/2018 13:32,277,1054,815,Walking
705,1/23/2018 13:33,305,749,717,Walking
706,1/23/2018 13:34,1107,1231,867,Running
707,1/23/2018 13:35,863,1402,1268,Walking
708,1/23/2018 13:36,419,957,765,Walking
709,1/23/2018 13:37,968,814,477,Walking
710,1/23/2018 13:38,10,134,75,Walking
711,1/23/2018 13:39,54,438,202,Walking
712,1/23/2018 13:40,483,828,686,Walking
713,1/23/2018 13:41,1798,1963,1496,Running
714,1/23/2018 13:42,49,237,108,Walking
715,1/23/2018 13:43,164,185,313,Walking
716,1/23/2018 13:44,196,460,655,Walking
717,1/23/2018 13:45,52,302,139,Walking
718,1/23/2018 13:46,86,448,238,Walking
719,1/23/2018 13:47,58,585,357,Walking
720,1/23/2018 13:48,66,120,32,Walking
721,1/23/2018 13:49,91,428,449,Walking
722,1/23/2018 13:50,144,558,405,Walking
723,1/23/2018 13:51,59,546,447,Walking
724,1/23/2018 13:52,91,475,387,Walking
725,1/23/2018 13:53,27,303,188,Walking
726,1/23/2018 13:54,241,512,490,Walking
727,1/23/2018 13:55,72,283,205,Walking
728,1/23/2018 13:56,21,557,196,Walking
729,1/23/2018 13:57,179,698,398,Walking
730,1/23/2018 13:58,689,1454,836,Walking
731,1/23/2018 13:59,839,1317,1026,Walking
732,1/23/2018 14:00,0,33,0,Sitting
733,1/23/2018 14:01,0,0,5,Sitting
734,1/23/2018 14:02,0,12,0,Sitting
735,1/23/2018 14:03,101,439,211,Walking
736,1/23/2018 14:04,199,742,478,Walking
737,1/23/2018 14:05,274,681,586,Walking
738,1/23/2018 14:06,54,574,419,Walking
739,1/23/2018 14:07,654,1574,1376,Walking
740,1/23/2018 14:08,684,806,651,Walking
741,1/23/2018 14:09,568,1294,692,Walking
742,1/23/2018 14:10,1921,2192,1911,Running
743,1/23/2018 14:11,242,799,527,Walking
744,1/23/2018 14:12,122,363,265,Walking
745,1/23/2018 14:13,3,102,151,Walking
746,1/23/2018 14:14,179,418,383,Walking
747,1/23/2018 14:15,106,434,421,Walking
748,1/23/2018 14:16,147,506,658,Walking
749,1/23/2018 14:17,167,371,248,Walking
750,1/23/2018 14:18,1890,1153,925,Running
751,1/23/2018 14:19,0,86,70,Walking
752,1/23/2018 14:20,2,245,115,Walking
753,1/23/2018 14:21,8,115,80,Walking
754,1/23/2018 14:22,34,315,155,Walking
755,1/23/2018 14:23,9,142,28,Walking
756,1/23/2018 14:24,259,1932,1381,Walking
757,1/23/2018 14:25,84,593,299,Walking
758,1/23/2018 14:26,27,186,71,Walking
759,1/23/2018 14:27,0,100,122,Walking
760,1/23/2018 14:28,76,982,719,Walking
761,1/23/2018 14:29,260,1115,610,Walking
762,1/23/2018 14:30,619,1344,1125,Walking
763,1/23/2018 14:31,174,390,329,Walking
764,1/23/2018 14:32,15,70,114,Walking
765,1/23/2018 14:33,0,240,107,Walking
766,1/23/2018 14:34,78,113,161,Walking
767,1/23/2018 14:35,124,373,504,Walking
768,1/23/2018 14:36,31,199,71,Walking
769,1/23/2018 14:37,0,0,0,Sitting
770,1/23/2018 14:38,74,521,471,Walking
771,1/23/2018 14:39,9,176,92,Walking
772,1/23/2018 14:40,65,108,260,Walking
773,1/23/2018 14:41,23,153,46,Walking
774,1/23/2018 14:42,27,135,107,Walking
775,1/23/2018 14:43,29,14,61,Walking
776,1/23/2018 14:44,0,0,0,Sitting
777,1/23/2018 14:45,0,47,2,Sitting
778,1/23/2018 14:46,70,136,246,Walking
779,1/23/2018 14:47,118,568,313,Walking
780,1/23/2018 14:48,5,128,50,Walking
781,1/23/2018 14:49,59,201,47,Walking
782,1/23/2018 14:50,755,949,622,Walking
783,1/23/2018 14:51,351,990,647,Walking
784,1/23/2018 14:52,147,609,412,Walking
785,1/23/2018 14:53,307,565,470,Walking
786,1/23/2018 14:54,420,1322,909,Walking
787,1/23/2018 14:55,355,806,582,Walking
788,1/23/2018 14:56,1091,1951,1200,Running
789,1/23/2018 14:57,581,856,206,Walking
790,1/23/2018 14:58,499,1316,1043,Walking
791,1/23/2018 14:59,201,1264,625,Walking
792,1/23/2018 15:00,442,515,631,Walking
793,1/23/2018 15:01,398,1540,984,Walking
794,1/23/2018 15:02,790,1522,1164,Walking
795,1/23/2018 15:03,582,1317,1187,Walking
796,1/23/2018 15:04,416,849,946,Walking
797,1/23/2018 15:05,607,839,857,Walking
798,1/23/2018 15:06,76,160,170,Walking
799,1/23/2018 15:07,2,99,82,Walking
800,1/23/2018 15:08,0,14,0,Sitting
801,1/23/2018 15:09,6,107,71,Walking
802,1/23/2018 15:10,96,55,53,Walking
803,1/23/2018 15:11,8,0,0,Sitting
804,1/23/2018 15:12,0,0,0,Sitting
805,1/23/2018 15:13,20,259,144,Walking
806,1/23/2018 15:14,10,34,0,Sitting
807,1/23/2018 15:15,55,204,324,Walking
808,1/23/2018 15:16,606,1050,549,Walking
809,1/23/2018 15:17,1819,2135,1367,Running
810,1/23/2018 15:18,2324,2567,1636,Running
811,1/23/2018 15:19,77,291,236,Walking
812,1/23/2018 15:20,15,190,217,Walking
813,1/23/2018 15:21,8,271,56,Walking
814,1/23/2018 15:22,49,382,471,Walking
815,1/23/2018 15:23,32,199,214,Walking
816,1/23/2018 15:24,6,250,186,Walking
817,1/23/2018 15:25,927,907,746,Walking
818,1/23/2018 15:26,1169,1534,1006,Running
819,1/23/2018 15:27,55,381,126,Walking
820,1/23/2018 15:28,30,217,138,Walking
821,1/23/2018 15:29,26,104,61,Walking
822,1/23/2018 15:30,45,348,271,Walking
823,1/23/2018 15:31,69,111,189,Walking
824,1/23/2018 15:32,0,0,0,Sitting
825,1/23/2018 15:33,5,6,11,Sitting
826,1/23/2018 15:34,37,168,115,Walking
827,1/23/2018 15:35,0,16,0,Sitting
828,1/23/2018 15:36,0,0,0,Sitting
829,1/23/2018 15:37,0,0,0,Sitting
830,1/23/2018 15:38,44,175,93,Walking
831,1/23/2018 15:39,98,215,315,Walking
832,1/23/2018 15:40,24,104,71,Walking
833,1/23/2018 15:41,0,26,61,Walking
834,1/23/2018 15:42,0,0,0,Sitting
835,1/23/2018 15:43,25,140,85,Walking
836,1/23/2018 15:44,29,130,45,Walking
837,1/23/2018 15:45,0,12,11,Sitting
838,1/23/2018 15:46,15,34,27,Sitting
839,1/23/2018 15:47,66,386,246,Walking
840,1/23/2018 15:48,110,91,162,Walking
841,1/23/2018 15:49,39,140,101,Walking
842,1/23/2018 15:50,50,101,123,Walking
843,1/23/2018 15:51,27,73,56,Walking
844,1/23/2018 15:52,1593,1347,1186,Running
845,1/23/2018 15:53,1565,2022,1699,Running
846,1/23/2018 15:54,1575,1977,1066,Running
847,1/23/2018 15:55,677,960,649,Walking
848,1/23/2018 15:56,1719,1574,1540,Running
849,1/23/2018 15:57,491,651,629,Walking
850,1/23/2018 15:58,170,438,305,Walking
851,1/23/2018 15:59,5,40,41,Sitting
852,1/23/2018 16:00,90,162,224,Walking
853,1/23/2018 16:01,60,238,225,Walking
854,1/23/2018 16:02,72,674,346,Walking
855,1/23/2018 16:03,38,248,143,Walking
856,1/23/2018 16:04,98,269,173,Walking
857,1/23/2018 16:05,180,455,449,Walking
858,1/23/2018 16:06,122,163,205,Walking
859,1/23/2018 16:07,60,282,85,Walking
860,1/23/2018 16:08,9,45,53,Walking
861,1/23/2018 16:09,74,252,443,Walking
862,1/23/2018 16:10,110,328,390,Walking
863,1/23/2018 16:11,41,187,124,Walking
864,1/23/2018 16:12,3,30,21,Sitting
865,1/23/2018 16:13,1,156,32,Walking
866,1/23/2018 16:14,17,163,164,Walking
867,1/23/2018 16:15,21,79,44,Walking
868,1/23/2018 16:16,29,153,26,Walking
869,1/23/2018 16:17,11,76,113,Walking
870,1/23/2018 16:18,0,0,101,Walking
871,1/23/2018 16:19,22,19,30,Sitting
872,1/23/2018 16:20,0,0,0,Sitting
873,1/23/2018 16:21,0,22,8,Sitting
874,1/23/2018 16:22,5,105,85,Walking
875,1/23/2018 16:23,52,589,450,Walking
876,1/23/2018 16:24,108,320,285,Walking
877,1/23/2018 16:25,0,0,0,Sitting
878,1/23/2018 16:26,3,65,115,Walking
879,1/23/2018 16:27,656,1289,699,Walking
880,1/23/2018 16:28,528,1079,1067,Walking
881,1/23/2018 16:29,730,2692,1235,Walking
882,1/23/2018 16:30,486,1931,399,Walking
883,1/23/2018 16:31,813,1714,2250,Walking
884,1/23/2018 16:32,1413,1602,1125,Running
885,1/23/2018 16:33,0,90,96,Walking
886,1/23/2018 16:34,666,979,862,Walking
887,1/23/2018 16:35,2946,749,2186,Running
888,1/23/2018 16:36,3235,607,2584,Running
889,1/23/2018 16:37,2868,584,3206,Running
890,1/23/2018 16:38,2824,678,2450,Running
891,1/23/2018 16:39,2741,837,2854,Running
892,1/23/2018 16:40,2818,955,2957,Running
893,1/23/2018 16:41,2691,975,3025,Running
894,1/23/2018 16:42,6721,2577,1254,Running
895,1/23/2018 16:43,6963,2447,1236,Running
896,1/23/2018 16:44,7002,2422,1405,Running
897,1/23/2018 16:45,6930,2249,1462,Running
898,1/23/2018 16:46,6316,2069,1786,Running
899,1/23/2018 16:47,3178,869,3103,Running
900,1/23/2018 16:48,2659,825,2967,Running
901,1/23/2018 16:49,2537,759,2929,Running
902,1/23/2018 16:50,2658,612,2900,Running
903,1/23/2018 16:51,2250,627,2600,Running
904,1/23/2018 16:52,445,791,527,Walking
905,1/23/2018 16:53,3802,924,562,Running
906,1/23/2018 16:54,7825,595,386,Running
907,1/23/2018 16:55,7884,669,304,Running
908,1/23/2018 16:56,7539,489,62,Running
909,1/23/2018 16:57,6979,477,44,Running
910,1/23/2018 16:58,7126,474,37,Running
911,1/23/2018 16:59,7439,564,44,Running
912,1/23/2018 17:00,7454,600,70,Running
913,1/23/2018 17:01,7449,592,98,Running
914,1/23/2018 17:02,6698,490,56,Running
915,1/23/2018 17:03,6693,592,48,Running
916,1/23/2018 17:04,7262,601,101,Running
917,1/23/2018 17:05,7337,717,103,Running
918,1/23/2018 17:06,7315,715,156,Running
919,1/23/2018 17:07,7378,726,71,Running
920,1/23/2018 17:08,6318,856,179,Running
921,1/23/2018 17:09,2621,1788,347,Running
922,1/23/2018 17:10,875,1160,769,Walking
923,1/23/2018 17:11,1054,1369,908,Running
924,1/23/2018 17:12,668,1765,742,Walking
925,1/23/2018 17:13,912,1293,655,Walking
926,1/23/2018 17:14,1260,1454,1257,Running
927,1/23/2018 17:15,1829,1382,1545,Running
928,1/23/2018 17:16,66,103,62,Walking
929,1/23/2018 17:17,1,180,143,Walking
930,1/23/2018 17:18,0,73,26,Walking
931,1/23/2018 17:19,0,41,0,Sitting
932,1/23/2018 17:20,0,0,0,Sitting
933,1/23/2018 17:21,0,10,0,Sitting
934,1/23/2018 17:22,10,37,5,Sitting
935,1/23/2018 17:23,41,1,0,Sitting
936,1/23/2018 17:24,0,0,0,Sitting
937,1/23/2018 17:25,0,32,19,Sitting
938,1/23/2018 17:26,4,56,24,Walking
939,1/23/2018 17:27,12,53,18,Walking
940,1/23/2018 17:28,0,0,0,Sitting
941,1/23/2018 17:29,0,0,0,Sitting
942,1/23/2018 17:30,0,83,0,Walking
943,1/23/2018 17:31,15,55,20,Walking
944,1/23/2018 17:32,27,15,16,Sitting
945,1/23/2018 17:33,0,11,0,Sitting
946,1/23/2018 17:34,0,19,10,Sitting
947,1/23/2018 17:35,0,0,0,Sitting
948,1/23/2018 17:36,0,0,0,Sitting
949,1/23/2018 17:37,8,31,23,Sitting
950,1/23/2018 17:38,341,688,605,Walking
951,1/23/2018 17:39,761,1541,958,Walking
952,1/23/2018 17:40,625,1584,710,Walking
953,1/23/2018 17:41,518,1000,650,Walking
954,1/23/2018 17:42,436,1110,1148,Walking
955,1/23/2018 17:43,684,1276,1420,Walking
956,1/23/2018 17:44,256,374,545,Walking
957,1/23/2018 17:45,11,20,29,Sitting
958,1/23/2018 17:46,9,18,15,Sitting
959,1/23/2018 17:47,18,36,42,Sitting
960,1/23/2018 17:48,0,28,0,Sitting
961,1/23/2018 17:49,5,16,0,Sitting
962,1/23/2018 17:50,0,14,15,Sitting
963,1/23/2018 17:51,0,0,0,Sitting
964,1/23/2018 17:52,21,7,0,Sitting
965,1/23/2018 17:53,24,36,85,Walking
966,1/23/2018 17:54,338,504,423,Walking
967,1/23/2018 17:55,1179,1877,792,Running
968,1/23/2018 17:56,1116,1282,639,Running
969,1/23/2018 17:57,1494,1668,914,Running
970,1/23/2018 17:58,602,1227,731,Walking
971,1/23/2018 17:59,2616,1487,1642,Running
972,1/23/2018 18:00,844,1344,734,Walking
973,1/23/2018 18:01,406,1414,815,Walking
974,1/23/2018 18:02,91,549,260,Walking
975,1/23/2018 18:03,80,464,321,Walking
976,1/23/2018 18:04,0,0,0,Sitting
977,1/23/2018 18:05,45,388,34,Walking
978,1/23/2018 18:06,31,368,123,Walking
979,1/23/2018 18:07,95,367,323,Walking
980,1/23/2018 18:08,0,66,12,Walking
981,1/23/2018 18:09,0,62,9,Walking
982,1/23/2018 18:10,46,458,478,Walking
983,1/23/2018 18:11,65,406,423,Walking
984,1/23/2018 18:12,114,449,415,Walking
985,1/23/2018 18:13,166,578,383,Walking
986,1/23/2018 18:14,132,650,429,Walking
987,1/23/2018 18:15,242,425,403,Walking
988,1/23/2018 18:16,866,1180,1341,Walking
989,1/23/2018 18:17,664,946,604,Walking
990,1/23/2018 18:18,1218,1071,1207,Running
991,1/23/2018 18:19,765,870,771,Walking
992,1/23/2018 18:20,1055,1526,600,Running
993,1/23/2018 18:21,0,0,10,Sitting
994,1/23/2018 18:22,637,1256,693,Walking
995,1/23/2018 18:23,131,793,299,Walking
996,1/23/2018 18:24,395,1597,1160,Walking
997,1/23/2018 18:25,301,991,522,Walking
998,1/23/2018 18:26,0,0,0,Sitting
999,1/23/2018 18:27,0,0,0,Sitting
1000,1/23/2018 18:28,0,0,0,Sitting
1001,1/23/2018 18:29,15,1,4,Sitting
1002,1/23/2018 18:30,0,0,0,Sitting
1003,1/23/2018 18:31,0,0,0,Sitting
1004,1/23/2018 18:32,272,743,194,Walking
1005,1/23/2018 18:33,36,598,124,Walking
1006,1/23/2018 18:34,235,641,238,Walking
1007,1/23/2018 18:35,0,0,0,Sitting
1008,1/23/2018 18:36,0,0,0,Sitting
1009,1/23/2018 18:37,0,0,0,Sitting
1010,1/23/2018 18:38,0,0,0,Sitting
1011,1/23/2018 18:39,0,0,0,Sitting
1012,1/23/2018 18:40,0,0,0,Sitting
1013,1/23/2018 18:41,0,0,0,Sitting
1014,1/23/2018 18:42,0,0,0,Sitting
1015,1/23/2018 18:43,165,689,102,Walking
1016,1/23/2018 18:44,358,1329,559,Walking
1017,1/23/2018 18:45,0,0,0,Sitting
1018,1/23/2018 18:46,0,0,0,Sitting
1019,1/23/2018 18:47,0,0,0,Sitting
1020,1/23/2018 18:48,0,0,0,Sitting
1021,1/23/2018 18:49,0,0,0,Sitting
1022,1/23/2018 18:50,266,674,213,Walking
1023,1/23/2018 18:51,46,186,42,Walking
1024,1/23/2018 18:52,378,1210,372,Walking
1025,1/23/2018 18:53,0,0,0,Sitting
1026,1/23/2018 18:54,0,0,0,Sitting
1027,1/23/2018 18:55,0,0,0,Sitting
1028,1/23/2018 18:56,347,569,291,Walking
1029,1/23/2018 18:57,182,406,206,Walking
1030,1/23/2018 18:58,0,0,0,Sitting
1031,1/23/2018 18:59,0,0,0,Sitting
1032,1/23/2018 19:00,0,0,0,Sitting
1033,1/23/2018 19:01,0,0,0,Sitting
1034,1/23/2018 19:02,0,0,0,Sitting
1035,1/23/2018 19:03,0,0,0,Sitting
1036,1/23/2018 19:04,1439,1303,1607,Running
1037,1/23/2018 19:05,205,575,535,Walking
1038,1/23/2018 19:06,8,336,147,Walking
1039,1/23/2018 19:07,129,284,370,Walking
1040,1/23/2018 19:08,0,150,68,Walking
1041,1/23/2018 19:09,0,92,27,Walking
1042,1/23/2018 19:10,0,0,0,Sitting
1043,1/23/2018 19:11,21,262,241,Walking
1044,1/23/2018 19:12,5,277,180,Walking
1045,1/23/2018 19:13,5,89,40,Walking
1046,1/23/2018 19:14,15,300,159,Walking
1047,1/23/2018 19:15,51,300,326,Walking
1048,1/23/2018 19:16,0,120,43,Walking
1049,1/23/2018 19:17,0,235,54,Walking
1050,1/23/2018 19:18,4,89,44,Walking
1051,1/23/2018 19:19,18,179,190,Walking
1052,1/23/2018 19:20,5,123,179,Walking
1053,1/23/2018 19:21,0,270,57,Walking
1054,1/23/2018 19:22,5,159,41,Walking
1055,1/23/2018 19:23,14,204,116,Walking
1056,1/23/2018 19:24,63,155,105,Walking
1057,1/23/2018 19:25,3,103,47,Walking
1058,1/23/2018 19:26,0,151,109,Walking
1059,1/23/2018 19:27,39,229,248,Walking
1060,1/23/2018 19:28,42,500,843,Walking
1061,1/23/2018 19:29,2,191,132,Walking
1062,1/23/2018 19:30,0,62,56,Walking
1063,1/23/2018 19:31,28,178,123,Walking
1064,1/23/2018 19:32,94,465,358,Walking
1065,1/23/2018 19:33,18,101,87,Walking
1066,1/23/2018 19:34,0,31,19,Sitting
1067,1/23/2018 19:35,0,145,83,Walking
1068,1/23/2018 19:36,0,174,172,Walking
1069,1/23/2018 19:37,27,116,47,Walking
1070,1/23/2018 19:38,15,118,157,Walking
1071,1/23/2018 19:39,238,483,329,Walking
1072,1/23/2018 19:40,809,1566,787,Walking
1073,1/23/2018 19:41,326,858,214,Walking
1074,1/23/2018 19:42,112,427,200,Walking
1075,1/23/2018 19:43,47,503,426,Walking
1076,1/23/2018 19:44,76,306,372,Walking
1077,1/23/2018 19:45,0,414,217,Walking
1078,1/23/2018 19:46,311,408,229,Walking
1079,1/23/2018 19:47,4,119,24,Walking
1080,1/23/2018 19:48,6,424,137,Walking
1081,1/23/2018 19:49,308,691,384,Walking
1082,1/23/2018 19:50,94,667,363,Walking
1083,1/23/2018 19:51,5,326,207,Walking
1084,1/23/2018 19:52,49,170,131,Walking
1085,1/23/2018 19:53,58,495,92,Walking
1086,1/23/2018 19:54,70,288,148,Walking
1087,1/23/2018 19:55,299,359,210,Walking
1088,1/23/2018 19:56,367,443,345,Walking
1089,1/23/2018 19:57,298,438,426,Walking
1090,1/23/2018 19:58,348,808,400,Walking
1091,1/23/2018 19:59,130,390,271,Walking
1092,1/23/2018 20:00,335,996,654,Walking
1093,1/23/2018 20:01,24,96,92,Walking
1094,1/23/2018 20:02,10,270,254,Walking
1095,1/23/2018 20:03,1240,1751,1170,Running
1096,1/23/2018 20:04,46,382,185,Walking
1097,1/23/2018 20:05,264,1033,717,Walking
1098,1/23/2018 20:06,98,786,281,Walking
1099,1/23/2018 20:07,2,113,19,Walking
1100,1/23/2018 20:08,0,66,0,Walking
1101,1/23/2018 20:09,219,848,284,Walking
1102,1/23/2018 20:10,293,1201,964,Walking
1103,1/23/2018 20:11,50,458,358,Walking
1104,1/23/2018 20:12,204,703,448,Walking
1105,1/23/2018 20:13,57,651,302,Walking
1106,1/23/2018 20:14,348,836,572,Walking
1107,1/23/2018 20:15,144,882,591,Walking
1108,1/23/2018 20:16,176,865,402,Walking
1109,1/23/2018 20:17,14,291,203,Walking
1110,1/23/2018 20:18,352,1406,269,Walking
1111,1/23/2018 20:19,174,585,210,Walking
1112,1/23/2018 20:20,161,492,121,Walking
1113,1/23/2018 20:21,134,539,42,Walking
1114,1/23/2018 20:22,149,485,66,Walking
1115,1/23/2018 20:23,2,53,0,Walking
1116,1/23/2018 20:24,190,196,133,Walking
1117,1/23/2018 20:25,198,332,111,Walking
1118,1/23/2018 20:26,23,89,22,Walking
1119,1/23/2018 20:27,190,123,185,Walking
1120,1/23/2018 20:28,0,43,10,Sitting
1121,1/23/2018 20:29,0,25,0,Sitting
1122,1/23/2018 20:30,39,358,50,Walking
1123,1/23/2018 20:31,81,237,144,Walking
1124,1/23/2018 20:32,155,379,167,Walking
1125,1/23/2018 20:33,1,57,12,Walking
1126,1/23/2018 20:34,21,135,34,Walking
1127,1/23/2018 20:35,0,15,0,Sitting
1128,1/23/2018 20:36,18,165,29,Walking
1129,1/23/2018 20:37,15,292,37,Walking
1130,1/23/2018 20:38,112,387,162,Walking
1131,1/23/2018 20:39,259,29,181,Walking
1132,1/23/2018 20:40,35,0,0,Sitting
1133,1/23/2018 20:41,21,0,31,Sitting
1134,1/23/2018 20:42,0,0,7,Sitting
1135,1/23/2018 20:43,0,0,0,Sitting
1136,1/23/2018 20:44,0,0,0,Sitting
1137,1/23/2018 20:45,0,0,0,Sitting
1138,1/23/2018 20:46,0,0,0,Sitting
1139,1/23/2018 20:47,0,0,0,Sitting
1140,1/23/2018 20:48,0,0,5,Sitting
1141,1/23/2018 20:49,0,0,0,Sitting
1142,1/23/2018 20:50,0,0,0,Sitting
1143,1/23/2018 20:51,0,0,0,Sitting
1144,1/23/2018 20:52,0,0,0,Sitting
1145,1/23/2018 20:53,0,0,0,Sitting
1146,1/23/2018 20:54,0,0,0,Sitting
1147,1/23/2018 20:55,0,0,0,Sitting
1148,1/23/2018 20:56,0,5,0,Sitting
1149,1/23/2018 20:57,0,0,0,Sitting
1150,1/23/2018 20:58,29,1,110,Walking
1151,1/23/2018 20:59,147,237,563,Walking
1152,1/23/2018 21:00,165,412,1114,Walking
1153,1/23/2018 21:01,488,547,794,Walking
1154,1/23/2018 21:02,1611,1473,1205,Running
1155,1/23/2018 21:03,728,850,979,Walking
1156,1/23/2018 21:04,1405,996,1669,Running
1157,1/23/2018 21:05,851,1070,1253,Walking
1158,1/23/2018 21:06,0,8,142,Walking
1159,1/23/2018 21:07,4,5,7,Sitting
1160,1/23/2018 21:08,3,35,9,Sitting
1161,1/23/2018 21:09,0,0,0,Sitting
1162,1/23/2018 21:10,0,0,11,Sitting
1163,1/23/2018 21:11,0,36,0,Sitting
1164,1/23/2018 21:12,4,14,148,Walking
1165,1/23/2018 21:13,15,20,29,Sitting
1166,1/23/2018 21:14,620,1529,1620,Walking
1167,1/23/2018 21:15,1330,1530,1803,Running
1168,1/23/2018 21:16,923,1189,1562,Walking
1169,1/23/2018 21:17,0,0,0,Sitting
1170,1/23/2018 21:18,20,189,210,Walking
1171,1/23/2018 21:19,0,0,0,Sitting
