,timestamp,axis1,axis2,axis3,Activity
586,1/19/2018 19:49,0,0,0,Sitting
587,1/19/2018 19:50,0,0,0,Sitting
588,1/19/2018 19:51,0,0,0,Sitting
589,1/19/2018 19:52,0,0,0,Sitting
590,1/19/2018 19:53,0,0,0,Sitting
591,1/19/2018 19:54,0,0,0,Sitting
592,1/19/2018 19:55,0,0,0,Sitting
593,1/19/2018 19:56,0,0,0,Sitting
594,1/19/2018 19:57,0,0,0,Sitting
595,1/19/2018 19:58,0,0,0,Sitting
596,1/19/2018 19:59,0,0,0,Sitting
597,1/19/2018 20:00,0,0,0,Sitting
598,1/19/2018 20:01,226,723,430,Walking
599,1/19/2018 20:02,824,1074,829,Walking
600,1/19/2018 20:03,39,213,75,Walking
601,1/19/2018 20:04,308,564,753,Walking
602,1/19/2018 20:05,37,236,269,Walking
603,1/19/2018 20:06,433,639,717,Walking
604,1/19/2018 20:07,532,491,557,Walking
605,1/19/2018 20:08,902,1217,1196,Walking
606,1/19/2018 20:09,1366,1325,804,Walking
607,1/19/2018 20:10,0,0,0,Sitting
608,1/19/2018 20:11,0,0,0,Sitting
609,1/19/2018 20:12,0,0,0,Sitting
610,1/19/2018 20:13,0,0,0,Sitting
611,1/19/2018 20:14,0,0,0,Sitting
612,1/19/2018 20:15,0,0,0,Sitting
613,1/19/2018 20:16,0,0,0,Sitting
614,1/19/2018 20:17,0,0,0,Sitting
615,1/19/2018 20:18,0,0,0,Sitting
616,1/19/2018 20:19,0,0,0,Sitting
617,1/19/2018 20:20,0,0,0,Sitting
618,1/19/2018 20:21,0,0,0,Sitting
619,1/19/2018 20:22,0,0,0,Sitting
620,1/19/2018 20:23,0,0,0,Sitting
621,1/19/2018 20:24,0,0,0,Sitting
622,1/19/2018 20:25,0,0,0,Sitting
623,1/19/2018 20:26,0,0,0,Sitting
624,1/19/2018 20:27,0,0,0,Sitting
625,1/19/2018 20:28,0,0,0,Sitting
626,1/19/2018 20:29,0,0,0,Sitting
627,1/19/2018 20:30,0,0,0,Sitting
628,1/19/2018 20:31,0,0,0,Sitting
629,1/19/2018 20:32,13,150,93,Walking
630,1/19/2018 20:33,0,0,2,Sitting
631,1/19/2018 20:34,0,0,0,Sitting
632,1/19/2018 20:35,0,0,0,Sitting
633,1/19/2018 20:36,0,0,0,Sitting
634,1/19/2018 20:37,0,0,0,Sitting
635,1/19/2018 20:38,0,0,0,Sitting
636,1/19/2018 20:39,0,0,0,Sitting
637,1/19/2018 20:40,0,0,0,Sitting
638,1/19/2018 20:41,0,0,0,Sitting
639,1/19/2018 20:42,0,0,0,Sitting
640,1/19/2018 20:43,0,0,0,Sitting
641,1/19/2018 20:44,264,323,195,Walking
642,1/19/2018 20:45,95,148,100,Walking
643,1/19/2018 20:46,0,0,0,Sitting
644,1/19/2018 20:47,0,0,0,Sitting
645,1/19/2018 20:48,0,0,0,Sitting
646,1/19/2018 20:49,2,5,31,Sitting
647,1/19/2018 20:50,0,0,0,Sitting
648,1/19/2018 20:51,0,0,0,Sitting
649,1/19/2018 20:52,0,0,0,Sitting
650,1/19/2018 20:53,0,0,0,Sitting
651,1/19/2018 20:54,0,0,0,Sitting
652,1/19/2018 20:55,0,0,0,Sitting
653,1/19/2018 20:56,34,0,39,Sitting
654,1/19/2018 20:57,435,701,335,Walking
655,1/19/2018 20:58,112,308,534,Walking
656,1/19/2018 20:59,184,587,495,Walking
657,1/19/2018 21:00,186,284,32,Walking
658,1/19/2018 21:01,84,413,640,Walking
659,1/19/2018 21:02,357,766,839,Walking
660,1/19/2018 21:03,884,937,838,Walking
661,1/19/2018 21:04,359,901,951,Walking
662,1/19/2018 21:05,87,256,171,Walking
663,1/19/2018 21:06,958,1212,1308,Walking
664,1/19/2018 21:07,47,326,377,Walking
665,1/19/2018 21:08,101,392,375,Walking
666,1/19/2018 21:09,53,307,369,Walking
667,1/19/2018 21:10,50,232,268,Walking
668,1/19/2018 21:11,5,79,187,Walking
669,1/19/2018 21:12,78,287,425,Walking
670,1/19/2018 21:13,228,721,718,Walking
671,1/19/2018 21:14,0,40,89,Sitting
672,1/19/2018 21:15,18,149,90,Sitting
673,1/19/2018 21:16,0,5,15,Sitting
674,1/19/2018 21:17,0,52,40,Sitting
675,1/19/2018 21:18,0,0,0,Sitting
676,1/19/2018 21:19,2,36,51,Sitting
677,1/19/2018 21:20,9,128,243,Walking
678,1/19/2018 21:21,63,303,387,Walking
679,1/19/2018 21:22,504,985,1173,Walking
680,1/19/2018 21:23,791,1001,831,Walking
681,1/19/2018 21:24,0,0,0,Sitting
682,1/19/2018 21:25,0,0,0,Sitting
683,1/19/2018 21:26,0,0,0,Sitting
684,1/19/2018 21:27,0,0,0,Sitting
685,1/19/2018 21:28,0,0,0,Sitting
686,1/19/2018 21:29,0,0,0,Sitting
687,1/19/2018 21:30,0,0,0,Sitting
688,1/19/2018 21:31,0,0,0,Sitting
689,1/19/2018 21:32,0,0,0,Sitting
690,1/19/2018 21:33,0,0,0,Sitting
691,1/19/2018 21:34,0,0,0,Sitting
692,1/19/2018 21:35,0,0,0,Sitting
693,1/19/2018 21:36,0,0,71,Sitting
694,1/19/2018 21:37,0,0,0,Sitting
695,1/19/2018 21:38,0,0,0,Sitting
696,1/19/2018 21:39,0,0,0,Sitting
697,1/19/2018 21:40,0,0,0,Sitting
698,1/19/2018 21:41,0,0,0,Sitting
699,1/19/2018 21:42,0,0,0,Sitting
700,1/19/2018 21:43,0,0,0,Sitting
701,1/19/2018 21:44,0,0,0,Sitting
702,1/19/2018 21:45,0,0,0,Sitting
703,1/19/2018 21:46,0,0,0,Sitting
704,1/19/2018 21:47,0,0,11,Sitting
705,1/19/2018 21:48,0,0,0,Sitting
706,1/19/2018 21:49,0,0,0,Sitting
707,1/19/2018 21:50,0,0,0,Sitting
708,1/19/2018 21:51,0,0,0,Sitting
709,1/19/2018 21:52,0,0,0,Sitting
710,1/19/2018 21:53,0,0,0,Sitting
711,1/19/2018 21:54,0,0,0,Sitting
712,1/19/2018 21:55,0,0,0,Sitting
713,1/19/2018 21:56,0,0,0,Sitting
714,1/19/2018 21:57,0,0,0,Sitting
715,1/19/2018 21:58,0,0,0,Sitting
716,1/19/2018 21:59,0,0,0,Sitting
717,1/19/2018 22:00,0,0,0,Sitting
718,1/19/2018 22:01,0,134,40,Sitting
719,1/19/2018 22:02,0,0,0,Sitting
720,1/19/2018 22:03,0,3,0,Sitting
721,1/19/2018 22:04,4,103,109,Sitting
722,1/19/2018 22:05,0,0,0,Sitting
723,1/19/2018 22:06,0,0,0,Sitting
724,1/19/2018 22:07,0,0,14,Sitting
725,1/19/2018 22:08,0,0,0,Sitting
726,1/19/2018 22:09,0,0,0,Sitting
727,1/19/2018 22:10,0,0,0,Sitting
728,1/19/2018 22:11,0,0,0,Sitting
729,1/19/2018 22:12,0,0,0,Sitting
730,1/19/2018 22:13,0,0,0,Sitting
731,1/19/2018 22:14,0,0,0,Sitting
732,1/19/2018 22:15,0,0,0,Sitting
733,1/19/2018 22:16,0,0,0,Sitting
734,1/19/2018 22:17,0,0,0,Sitting
735,1/19/2018 22:18,0,0,0,Sitting
736,1/19/2018 22:19,0,0,0,Sitting
737,1/19/2018 22:20,0,0,0,Sitting
738,1/19/2018 22:21,0,0,0,Sitting
739,1/19/2018 22:22,123,481,339,Walking
740,1/19/2018 22:23,474,1023,1404,Walking
741,1/19/2018 22:24,0,103,72,Walking
742,1/19/2018 22:25,1,129,238,Walking
743,1/19/2018 22:26,88,155,369,Walking
744,1/19/2018 22:27,1281,1446,1504,Walking
745,1/19/2018 22:28,252,113,263,Walking
746,1/20/2018 8:31,454,195,385,Walking
747,1/20/2018 8:32,521,914,628,Walking
748,1/20/2018 8:33,159,982,445,Walking
749,1/20/2018 8:34,67,482,290,Walking
750,1/20/2018 8:35,31,397,285,Walking
751,1/20/2018 8:36,84,356,351,Walking
752,1/20/2018 8:37,232,613,591,Walking
753,1/20/2018 8:38,86,320,178,Walking
754,1/20/2018 8:39,62,164,141,Walking
755,1/20/2018 8:40,137,359,268,Walking
756,1/20/2018 8:41,203,810,632,Walking
757,1/20/2018 8:42,12,237,267,Walking
758,1/20/2018 8:43,0,55,116,Walking
759,1/20/2018 8:44,12,299,219,Walking
760,1/20/2018 8:45,28,31,132,Walking
761,1/20/2018 8:46,58,400,191,Walking
762,1/20/2018 8:47,24,176,256,Walking
763,1/20/2018 8:48,25,301,624,Walking
764,1/20/2018 8:49,85,355,492,Walking
765,1/20/2018 8:50,64,323,408,Walking
766,1/20/2018 8:51,32,159,86,Walking
767,1/20/2018 8:52,48,484,407,Walking
768,1/20/2018 8:53,65,174,197,Walking
769,1/20/2018 8:54,0,5,32,Sitting
770,1/20/2018 8:55,100,438,283,Walking
771,1/20/2018 8:56,4,138,99,Walking
772,1/20/2018 8:57,7,91,98,Walking
773,1/20/2018 8:58,15,225,199,Walking
774,1/20/2018 8:59,42,349,419,Walking
775,1/20/2018 9:00,1253,1648,781,Walking
776,1/20/2018 9:01,0,40,0,Sitting
777,1/20/2018 9:02,95,296,363,Walking
778,1/20/2018 9:03,302,739,373,Walking
779,1/20/2018 9:04,333,486,175,Walking
780,1/20/2018 9:05,243,835,407,Walking
781,1/20/2018 9:06,156,940,541,Walking
782,1/20/2018 9:07,71,487,469,Walking
783,1/20/2018 9:08,0,21,89,Sitting
784,1/20/2018 9:09,202,623,350,Walking
785,1/20/2018 9:10,293,468,312,Walking
786,1/20/2018 9:11,50,387,238,Walking
787,1/20/2018 9:12,2,191,136,Walking
788,1/20/2018 9:13,230,413,185,Walking
789,1/20/2018 9:14,0,9,0,Sitting
790,1/20/2018 9:15,0,18,0,Sitting
791,1/20/2018 9:16,328,508,272,Walking
792,1/20/2018 9:17,95,413,145,Walking
793,1/20/2018 9:18,0,13,0,Sitting
794,1/20/2018 9:19,0,26,2,Sitting
795,1/20/2018 9:20,0,0,0,Sitting
796,1/20/2018 9:21,0,2,0,Sitting
797,1/20/2018 9:22,0,37,0,Sitting
798,1/20/2018 9:23,0,61,0,Sitting
799,1/20/2018 9:24,0,14,0,Sitting
800,1/20/2018 9:25,0,0,11,Sitting
801,1/20/2018 9:26,0,0,0,Sitting
802,1/20/2018 9:27,0,0,0,Sitting
803,1/20/2018 9:28,0,59,16,Sitting
804,1/20/2018 9:29,0,0,0,Sitting
805,1/20/2018 9:30,334,750,210,Walking
806,1/20/2018 9:31,366,965,409,Walking
807,1/20/2018 9:32,16,240,234,Walking
808,1/20/2018 9:33,548,944,668,Walking
809,1/20/2018 9:34,789,1054,599,Walking
810,1/20/2018 9:35,332,674,623,Walking
811,1/20/2018 9:36,616,1061,541,Walking
812,1/20/2018 9:37,70,331,167,Walking
813,1/20/2018 9:38,40,239,246,Walking
814,1/20/2018 9:39,177,316,683,Walking
815,1/20/2018 9:40,730,1014,902,Walking
816,1/20/2018 9:41,786,1368,680,Walking
817,1/20/2018 9:42,0,0,0,Sitting
818,1/20/2018 9:43,0,0,0,Sitting
819,1/20/2018 9:44,0,0,0,Sitting
820,1/20/2018 9:45,0,0,0,Sitting
821,1/20/2018 9:46,0,0,0,Sitting
822,1/20/2018 9:47,0,116,0,Sitting
823,1/20/2018 9:48,0,0,0,Sitting
824,1/20/2018 9:49,27,39,25,Sitting
825,1/20/2018 9:50,59,104,29,Sitting
826,1/20/2018 9:51,0,17,0,Sitting
827,1/20/2018 9:52,672,1286,1348,Walking
828,1/20/2018 9:53,529,778,390,Walking
829,1/20/2018 9:54,218,376,170,Walking
830,1/20/2018 9:55,0,45,1,Sitting
831,1/20/2018 9:56,192,523,209,Walking
832,1/20/2018 9:57,447,965,709,Walking
833,1/20/2018 9:58,358,513,349,Walking
834,1/20/2018 9:59,893,1707,1237,Walking
835,1/20/2018 10:00,218,455,298,Walking
836,1/20/2018 10:01,235,105,470,Walking
837,1/20/2018 10:02,379,515,806,Walking
838,1/20/2018 10:03,1644,1521,1490,Walking
839,1/20/2018 10:04,0,0,0,Sitting
840,1/20/2018 10:05,230,798,730,Walking
841,1/20/2018 10:06,374,305,985,Walking
842,1/20/2018 10:07,679,938,661,Walking
843,1/20/2018 10:08,127,697,375,Walking
844,1/20/2018 10:09,41,163,69,Sitting
845,1/20/2018 10:10,0,98,32,Sitting
846,1/20/2018 10:11,0,0,0,Sitting
847,1/20/2018 10:12,18,110,80,Sitting
848,1/20/2018 10:13,25,321,340,Walking
849,1/20/2018 10:14,703,1027,569,Walking
850,1/20/2018 10:15,346,512,198,Walking
851,1/20/2018 10:16,0,0,0,Sitting
852,1/20/2018 10:17,5,47,0,Sitting
853,1/20/2018 10:18,627,949,308,Walking
854,1/20/2018 10:19,0,0,3,Sitting
855,1/20/2018 10:20,0,0,0,Sitting
856,1/20/2018 10:21,1229,1824,997,Walking
857,1/20/2018 10:22,108,451,210,Walking
858,1/20/2018 10:23,1007,1494,1320,Walking
859,1/20/2018 10:24,1522,1706,1164,Walking
860,1/20/2018 10:25,469,645,190,Walking
861,1/20/2018 10:26,25,44,80,Sitting
862,1/20/2018 10:27,0,0,5,Sitting
863,1/20/2018 10:28,0,0,0,Sitting
864,1/20/2018 10:29,0,107,111,Riding Bike
865,1/20/2018 10:30,509,1136,1139,Riding Bike
866,1/20/2018 10:31,1092,1027,1065,Riding Bike
867,1/20/2018 10:32,419,989,769,Riding Bike
868,1/20/2018 10:33,1614,2255,1687,Riding Bike
869,1/20/2018 10:34,1129,1341,1450,Riding Bike
870,1/20/2018 10:35,1044,1202,1523,Riding Bike
871,1/20/2018 10:36,22,14,12,Sitting
872,1/20/2018 10:37,67,45,44,Sitting
873,1/20/2018 10:38,0,4,0,Sitting
874,1/20/2018 10:39,14,25,21,Sitting
875,1/20/2018 10:40,6,18,11,Sitting
876,1/20/2018 10:41,4,42,32,Sitting
877,1/20/2018 10:42,0,6,0,Sitting
878,1/20/2018 10:43,78,6,0,Sitting
879,1/20/2018 10:44,105,27,0,Walking
880,1/20/2018 10:45,0,0,0,Sitting
881,1/20/2018 10:46,17,6,0,Sitting
882,1/20/2018 10:47,5,0,0,Sitting
883,1/20/2018 10:48,14,4,0,Sitting
884,1/20/2018 10:49,0,0,19,Sitting
885,1/20/2018 10:50,49,13,41,Sitting
886,1/20/2018 10:51,0,0,0,Sitting
887,1/20/2018 10:52,0,0,3,Sitting
888,1/20/2018 10:53,0,0,0,Sitting
889,1/20/2018 10:54,0,0,0,Sitting
890,1/20/2018 10:55,0,0,0,Sitting
891,1/20/2018 10:56,0,0,0,Sitting
892,1/20/2018 10:57,0,0,0,Sitting
893,1/20/2018 10:58,0,0,0,Sitting
894,1/20/2018 10:59,0,0,0,Sitting
895,1/20/2018 11:00,0,0,0,Sitting
896,1/20/2018 11:01,0,0,0,Sitting
897,1/20/2018 11:02,0,0,0,Sitting
898,1/20/2018 11:03,0,0,0,Sitting
899,1/20/2018 11:04,61,135,66,Walking
900,1/20/2018 11:05,0,5,0,Sitting
901,1/20/2018 11:06,0,100,144,Walking
902,1/20/2018 11:07,0,0,0,Sitting
903,1/20/2018 11:08,0,0,0,Sitting
904,1/20/2018 11:09,0,0,0,Sitting
905,1/20/2018 11:10,0,0,0,Sitting
906,1/20/2018 11:11,0,0,0,Sitting
907,1/20/2018 11:12,0,0,0,Sitting
908,1/20/2018 11:13,0,0,0,Sitting
909,1/20/2018 11:14,0,0,0,Sitting
910,1/20/2018 11:15,0,0,0,Sitting
911,1/20/2018 11:16,0,0,0,Sitting
912,1/20/2018 11:17,0,0,0,Sitting
913,1/20/2018 11:18,0,0,0,Sitting
914,1/20/2018 11:19,0,0,0,Sitting
915,1/20/2018 11:20,0,0,0,Sitting
916,1/20/2018 11:21,0,0,0,Sitting
917,1/20/2018 11:22,0,0,0,Sitting
918,1/20/2018 11:23,0,0,0,Sitting
919,1/20/2018 11:24,0,0,0,Sitting
920,1/20/2018 11:25,0,0,0,Sitting
921,1/20/2018 11:26,0,0,0,Sitting
922,1/20/2018 11:27,0,0,0,Sitting
923,1/20/2018 11:28,0,0,0,Sitting
924,1/20/2018 11:29,0,0,0,Sitting
925,1/20/2018 11:30,0,0,0,Sitting
926,1/20/2018 11:31,0,0,0,Sitting
927,1/20/2018 11:32,0,0,0,Sitting
928,1/20/2018 11:33,0,0,0,Sitting
929,1/20/2018 11:34,14,57,254,Walking
930,1/20/2018 11:35,0,0,16,Sitting
931,1/20/2018 11:36,0,0,0,Sitting
932,1/20/2018 11:37,532,1372,902,Riding Bike
933,1/20/2018 11:38,1220,1418,1517,Riding Bike
934,1/20/2018 11:39,178,275,282,Riding Bike
935,1/20/2018 11:40,1358,983,786,Riding Bike
936,1/20/2018 11:41,1016,1378,1527,Riding Bike
937,1/20/2018 11:42,442,1065,433,Riding Bike
938,1/20/2018 11:43,0,0,0,Sitting
939,1/20/2018 11:44,0,0,12,Sitting
940,1/20/2018 11:45,81,56,168,Walking
941,1/20/2018 11:46,978,1394,758,Riding Bike
942,1/20/2018 11:47,709,994,921,Riding Bike
943,1/20/2018 11:48,10,112,326,Riding Bike
944,1/20/2018 11:49,1073,1109,807,Riding Bike
945,1/20/2018 11:50,141,340,199,Riding Bike
946,1/20/2018 11:51,1,14,98,Walking
947,1/20/2018 11:52,13,33,52,Sitting
948,1/20/2018 11:53,30,0,2,Sitting
949,1/20/2018 11:54,0,0,0,Sitting
950,1/20/2018 11:55,0,26,1,Sitting
951,1/20/2018 11:56,0,0,0,Sitting
952,1/20/2018 11:57,8,0,0,Sitting
953,1/20/2018 11:58,5,23,11,Sitting
954,1/20/2018 11:59,18,9,261,Walking
955,1/20/2018 12:00,0,0,10,Sitting
956,1/20/2018 12:01,0,0,0,Sitting
957,1/20/2018 12:02,0,0,0,Sitting
958,1/20/2018 12:03,151,347,346,Walking
959,1/20/2018 12:04,1336,1275,1423,Walking
960,1/20/2018 12:05,619,706,1058,Walking
961,1/20/2018 12:06,486,703,786,Walking
962,1/20/2018 12:07,233,488,660,Walking
963,1/20/2018 12:08,104,242,284,Walking
964,1/20/2018 12:09,400,633,654,Walking
965,1/20/2018 12:10,4,134,100,Walking
966,1/20/2018 12:11,20,227,43,Walking
967,1/20/2018 12:12,46,128,57,Walking
968,1/20/2018 12:13,0,87,224,Walking
969,1/20/2018 12:14,31,149,405,Walking
970,1/20/2018 12:15,17,211,226,Walking
971,1/20/2018 12:16,10,103,153,Walking
972,1/20/2018 12:17,6,211,220,Walking
973,1/20/2018 12:18,0,102,71,Walking
974,1/20/2018 12:19,19,199,260,Walking
975,1/20/2018 12:20,1396,1088,541,Riding Bike
976,1/20/2018 12:21,1961,1333,1452,Riding Bike
977,1/20/2018 12:22,0,53,24,Riding Bike
978,1/20/2018 12:23,0,11,31,Riding Bike
979,1/20/2018 12:24,40,156,243,Riding Bike
980,1/20/2018 12:25,74,376,485,Riding Bike
981,1/20/2018 12:26,92,682,418,Riding Bike
982,1/20/2018 12:27,615,1118,1207,Riding Bike
983,1/20/2018 12:28,347,684,632,Riding Bike
984,1/20/2018 12:29,435,868,896,Riding Bike
985,1/20/2018 12:30,208,483,501,Riding Bike
986,1/20/2018 12:31,128,252,220,Riding Bike
987,1/20/2018 12:32,0,0,2,Riding Bike
988,1/20/2018 12:33,33,118,154,Riding Bike
989,1/20/2018 12:34,288,614,617,Riding Bike
990,1/20/2018 12:35,30,204,176,Riding Bike
991,1/20/2018 12:36,38,518,366,Riding Bike
992,1/20/2018 12:37,559,734,751,Riding Bike
993,1/20/2018 12:38,54,316,453,Riding Bike
994,1/20/2018 12:39,351,633,594,Riding Bike
995,1/20/2018 12:40,1342,1074,763,Riding Bike
996,1/20/2018 12:41,352,941,441,Riding Bike
997,1/20/2018 12:42,32,52,115,Riding Bike
998,1/20/2018 12:43,0,0,0,Sitting
999,1/20/2018 12:44,6,0,0,Sitting
1000,1/20/2018 12:45,0,0,0,Sitting
1001,1/20/2018 12:46,0,0,0,Sitting
1002,1/20/2018 12:47,0,0,0,Sitting
1003,1/20/2018 12:48,0,0,0,Sitting
1004,1/20/2018 12:49,0,1,5,Sitting
1005,1/20/2018 12:50,2,0,0,Sitting
1006,1/20/2018 12:51,0,0,3,Sitting
1007,1/20/2018 12:52,51,0,0,Sitting
1008,1/20/2018 12:53,20,64,47,Sitting
1009,1/20/2018 12:54,15,0,0,Sitting
1010,1/20/2018 12:55,26,30,36,Sitting
1011,1/20/2018 12:56,24,0,0,Sitting
1012,1/20/2018 12:57,13,0,0,Sitting
1013,1/20/2018 12:58,13,0,0,Sitting
1014,1/20/2018 12:59,28,0,0,Sitting
1015,1/20/2018 13:00,0,3,2,Sitting
1016,1/20/2018 13:01,0,8,19,Sitting
1017,1/20/2018 13:02,19,0,0,Sitting
1018,1/20/2018 13:03,77,133,77,Walking
1019,1/20/2018 13:04,1220,1626,1541,Walking
1020,1/20/2018 13:05,420,548,392,Walking
1021,1/20/2018 13:06,537,933,874,Walking
1022,1/20/2018 13:07,903,1351,1273,Walking
1023,1/20/2018 13:08,210,277,578,Walking
1024,1/20/2018 13:09,740,883,738,Walking
1025,1/20/2018 13:10,679,565,701,Walking
1026,1/20/2018 13:11,0,0,0,Sitting
1027,1/20/2018 13:12,0,0,0,Sitting
1028,1/20/2018 13:13,0,0,0,Sitting
1029,1/20/2018 13:14,0,0,0,Sitting
1030,1/20/2018 13:15,0,0,0,Sitting
1031,1/20/2018 13:16,0,0,0,Sitting
1032,1/20/2018 13:17,503,425,551,Walking
1033,1/20/2018 13:18,109,327,223,Walking
1034,1/20/2018 13:19,37,187,167,Walking
1035,1/20/2018 13:20,19,151,250,Walking
1036,1/20/2018 13:21,382,583,714,Walking
1037,1/20/2018 13:22,485,558,448,Walking
1038,1/20/2018 13:23,39,66,128,Walking
1039,1/20/2018 13:24,0,17,0,Sitting
1040,1/20/2018 13:25,0,0,0,Sitting
1041,1/20/2018 13:26,0,0,33,Sitting
1042,1/20/2018 13:27,0,0,0,Sitting
1043,1/20/2018 13:28,0,26,20,Sitting
1044,1/20/2018 13:29,152,309,276,Walking
1045,1/20/2018 13:30,175,432,398,Walking
1046,1/20/2018 13:31,232,280,335,Walking
1047,1/20/2018 13:32,259,495,404,Walking
1048,1/20/2018 13:33,332,506,584,Walking
1049,1/20/2018 13:34,750,555,641,Walking
1050,1/20/2018 13:35,0,0,0,Sitting
1051,1/20/2018 13:36,0,0,0,Sitting
1052,1/20/2018 13:37,0,0,0,Sitting
1053,1/20/2018 13:38,0,0,0,Sitting
1054,1/20/2018 13:39,0,0,0,Sitting
1055,1/20/2018 13:40,0,0,0,Sitting
1056,1/20/2018 13:41,0,0,4,Sitting
1057,1/20/2018 13:42,0,0,0,Sitting
1058,1/20/2018 13:43,0,0,0,Sitting
1059,1/20/2018 13:44,0,0,0,Sitting
1060,1/20/2018 13:45,0,0,0,Sitting
1061,1/20/2018 13:46,0,0,0,Sitting
1062,1/20/2018 13:47,0,0,0,Sitting
1063,1/20/2018 13:48,1629,1094,889,Walking
1064,1/20/2018 13:49,1482,1245,1065,Walking
1065,1/20/2018 13:50,277,339,275,Walking
1066,1/20/2018 13:51,185,262,445,Walking
1067,1/20/2018 13:52,102,556,739,Walking
1068,1/20/2018 13:53,0,0,0,Sitting
1069,1/20/2018 13:54,0,0,0,Sitting
1070,1/20/2018 13:55,0,0,0,Sitting
1071,1/20/2018 13:56,0,0,0,Sitting
1072,1/20/2018 13:57,71,126,69,Walking
1073,1/20/2018 13:58,446,891,1015,Walking
1074,1/20/2018 13:59,262,335,517,Walking
1075,1/20/2018 14:00,4,87,35,Sitting
1076,1/20/2018 14:01,1494,1292,1396,Walking
1077,1/20/2018 14:02,451,966,1070,Walking
1078,1/20/2018 14:03,784,700,918,Walking
1079,1/20/2018 14:04,583,603,578,Walking
1080,1/20/2018 14:05,102,371,536,Walking
1081,1/20/2018 14:06,0,45,68,Sitting
1082,1/20/2018 14:07,54,171,158,Walking
1083,1/20/2018 14:08,72,479,400,Walking
1084,1/20/2018 14:09,203,397,424,Walking
1085,1/20/2018 14:10,1283,1110,1351,Walking
1086,1/20/2018 14:11,684,799,926,Walking
1087,1/20/2018 14:12,1083,806,943,Walking
1088,1/20/2018 14:13,0,0,0,Sitting
1089,1/20/2018 14:14,0,0,0,Sitting
1090,1/20/2018 14:15,1036,526,724,Walking
1091,1/20/2018 14:16,865,877,1151,Walking
1092,1/20/2018 14:17,23,58,57,Walking
1093,1/20/2018 14:18,136,530,551,Walking
1094,1/20/2018 14:19,160,655,531,Walking
1095,1/20/2018 14:20,1715,835,1345,Walking
1096,1/20/2018 14:21,1981,971,1305,Walking
1097,1/20/2018 14:22,3611,1102,1509,Running
1098,1/20/2018 14:23,5470,1454,1819,Running
1099,1/20/2018 14:24,3339,1107,1864,Running
1100,1/20/2018 14:25,3186,945,1679,Running
1101,1/20/2018 14:26,3366,971,1777,Running
1102,1/20/2018 14:27,4037,1006,1501,Running
1103,1/20/2018 14:28,4015,1145,1781,Running
1104,1/20/2018 14:29,4425,1291,1637,Running
1105,1/20/2018 14:30,4064,1908,2077,Running
1106,1/20/2018 14:31,6431,2631,2818,Running
1107,1/20/2018 14:32,4101,1922,2308,Running
1108,1/20/2018 14:33,4549,1460,2244,Running
1109,1/20/2018 14:34,719,312,536,Running
1110,1/20/2018 14:35,3000,2122,1959,Running
1111,1/20/2018 14:36,4566,1005,1822,Running
1112,1/20/2018 14:37,3430,1042,1515,Running
1113,1/20/2018 14:38,4387,1636,2099,Running
1114,1/20/2018 14:39,3858,1464,2249,Running
1115,1/20/2018 14:40,6752,1796,1250,Running
1116,1/20/2018 14:41,8784,2006,1792,Running
1117,1/20/2018 14:42,2013,1116,1346,Running
1118,1/20/2018 14:43,5021,1165,2122,Running
1119,1/20/2018 14:44,4675,943,1979,Running
1120,1/20/2018 14:45,5130,1089,1877,Running
1121,1/20/2018 14:46,1566,613,714,Running
1122,1/20/2018 14:47,0,86,0,Sitting
1123,1/20/2018 14:48,983,624,543,Walking
1124,1/20/2018 14:49,3120,959,1691,Walking
1125,1/20/2018 14:50,3067,815,1547,Walking
1126,1/20/2018 14:51,1532,958,1470,Walking
1127,1/20/2018 14:52,1674,937,1406,Walking
1128,1/20/2018 14:53,3397,1831,2767,Running
1129,1/20/2018 14:54,437,523,575,Walking
1130,1/20/2018 14:55,33,294,321,Walking
1131,1/20/2018 14:56,501,1098,917,Walking
1132,1/20/2018 14:57,956,456,601,Walking
1133,1/20/2018 14:58,1876,1177,1911,Running
1134,1/20/2018 14:59,299,515,800,Walking
1135,1/20/2018 15:00,33,257,262,Walking
1136,1/20/2018 15:01,1005,1390,1420,Walking
1137,1/20/2018 15:02,676,634,803,Walking
1138,1/20/2018 15:03,30,254,240,Walking
1139,1/20/2018 15:04,584,1014,1489,Walking
1140,1/20/2018 15:05,4225,1853,3813,Running
1141,1/20/2018 15:06,66,65,189,Walking
1142,1/20/2018 15:07,0,1,0,Sitting
1143,1/20/2018 15:08,11,115,103,Walking
1144,1/20/2018 15:09,8,229,212,Walking
1145,1/20/2018 15:10,2582,1763,4210,Walking
1146,1/20/2018 15:11,1224,1310,3193,Walking
1147,1/20/2018 15:12,1010,810,1310,Walking
1148,1/20/2018 15:13,893,814,1163,Walking
1149,1/20/2018 15:14,707,622,1366,Walking
1150,1/20/2018 15:15,328,1369,4132,Walking
1151,1/20/2018 15:16,15,174,119,Walking
1152,1/20/2018 15:17,15,329,157,Walking
1153,1/20/2018 15:18,4,456,317,Walking
1154,1/20/2018 15:19,70,372,482,Walking
1155,1/20/2018 15:20,1252,1420,806,Riding Bike
1156,1/20/2018 15:21,2610,2852,915,Riding Bike
1157,1/20/2018 15:22,203,536,205,Riding Bike
1158,1/20/2018 15:23,67,342,314,Riding Bike
1159,1/20/2018 15:24,642,623,296,Riding Bike
